Record Date,Parent ID,Classification ID,Classification Description,Current Month Receipt or Outlay Amount,Current FYTD Receipt or Outlay Amount,Prior FYTD Receipt or Outlay Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2025-04-30,56012511,56012518,Commerce and Housing Credit,388968573.91,-3772986280.97,64976817323.56,9,20,20,200,D,F,2,2.7,2025,3,2025,2,04,30
2025-04-30,56012511,56012516,Natural Resources and Environment,4522132187.40,59372742833.46,32755085177.48,9,18,18,180,D,F,2,2.5,2025,3,2025,2,04,30
2025-04-30,56012511,56012517,Agriculture,6113718946.17,36699269626.83,27848072120.70,9,19,19,190,D,F,2,2.6,2025,3,2025,2,04,30
2025-04-30,56012502,56012504,Unemployment Insurance,11066498065.00,24864476976.82,25606232599.74,9,6,6,60,D,RSG,3,1.3.2,2025,3,2025,2,04,30
2025-04-30,56012502,56012503,Employment and General Retirement,172625681059.83,988307379890.07,953602142930.65,9,5,5,50,D,RSG,3,1.3.1,2025,3,2025,2,04,30
2025-04-30,56012499,56012510,Total,850169317772.81,3110472019552.99,2964296863056.20,9,12,12,120,T,SL,2,1.8,2025,3,2025,2,04,30
2025-04-30,56012511,56012512,National Defense,70099362445.02,536300679981.15,497667293009.46,9,14,14,140,D,F,2,2.1,2025,3,2025,2,04,30
2025-04-30,56012511,56012513,International Affairs,3665754692.57,32416000065.06,37153021141.62,9,15,15,150,D,F,2,2.2,2025,3,2025,2,04,30
2025-04-30,56012499,56012501,Corporation Income Taxes,93632073559.92,255231520510.32,281184427637.58,9,3,3,30,D,RSG,2,1.2,2025,3,2025,2,04,30
2025-04-30,56012499,56012502,Social Insurance and Retirement Receipts:,null,null,null,9,4,4,40,S,RSG,2,1.3,2025,3,2025,2,04,30
2025-04-30,56012502,56012505,Other Retirement,711159611.93,4962627178.02,4517983091.79,9,7,7,70,D,RSG,3,1.3.3,2025,3,2025,2,04,30
2025-04-30,null,56012499,Receipts,null,null,null,9,1,1,10,S,SL,1,1,2025,3,2025,2,04,30
2025-04-30,56012499,56012500,Individual Income Taxes,537032714907.69,1680845477786.24,1571228609298.60,9,2,2,20,D,RSG,2,1.1,2025,3,2025,2,04,30
2025-04-30,56012511,56012514,"General Science, Space, and Technology",3236096845.97,23927360910.84,23420869260.52,9,16,16,160,D,F,2,2.3,2025,3,2025,2,04,30
2025-04-30,56012511,56012515,Energy,1356156787.11,12355058361.11,8225495395.29,9,17,17,170,D,F,2,2.4,2025,3,2025,2,04,30
2025-04-30,56012499,56012507,Estate and Gift Taxes,3726171623.90,16624699755.85,18994674464.85,9,9,9,90,D,RSG,2,1.5,2025,3,2025,2,04,30
2025-04-30,56012499,56012508,Customs Duties,15633917348.71,59213560998.66,44059204366.16,9,10,10,100,D,RSG,2,1.6,2025,3,2025,2,04,30
2025-04-30,56012499,56012509,Miscellaneous Receipts,3366827322.46,21017228054.16,15589534974.62,9,11,11,110,D,RSG,2,1.7,2025,3,2025,2,04,30
2025-04-30,56012499,56012506,Excise Taxes,12374274273.37,59405048402.85,49514053692.21,9,8,8,80,D,RSG,2,1.4,2025,3,2025,2,04,30
2025-03-31,55874710,55874712,Corporation Income Taxes,17816492072.40,161599446950.40,189276760021.03,9,3,3,30,D,RSG,2,1.2,2025,2,2025,1,03,31
2025-03-31,55874710,55874713,Social Insurance and Retirement Receipts:,null,null,null,9,4,4,40,S,RSG,2,1.3,2025,2,2025,1,03,31
2025-03-31,55874713,55874714,Employment and General Retirement,144684053666.05,815681698830.24,784747802326.14,9,5,5,50,D,RSG,3,1.3.1,2025,2,2025,1,03,31
2025-03-31,55874713,55874715,Unemployment Insurance,323116947.17,13797978911.82,13899167562.58,9,6,6,60,D,RSG,3,1.3.2,2025,2,2025,1,03,31
2025-03-31,55874713,55874716,Other Retirement,739213177.92,4251467566.09,3815931382.03,9,7,7,70,D,RSG,3,1.3.3,2025,2,2025,1,03,31
2025-03-31,55874710,55874717,Excise Taxes,7115683214.78,47030774129.48,42037809226.85,9,8,8,80,D,RSG,2,1.4,2025,2,2025,1,03,31
2025-03-31,55874710,55874718,Estate and Gift Taxes,1548943351.49,12898528131.95,14819525153.00,9,9,9,90,D,RSG,2,1.5,2025,2,2025,1,03,31
2025-03-31,55874710,55874719,Customs Duties,8167908459.56,43579643649.95,37692695638.39,9,10,10,100,D,RSG,2,1.6,2025,2,2025,1,03,31
2025-03-31,55874710,55874720,Miscellaneous Receipts,2141964769.53,17640140778.70,12507045286.35,9,11,11,110,D,RSG,2,1.7,2025,2,2025,1,03,31
2025-03-31,55874722,55874728,Agriculture,3956166469.77,30585550680.66,26328618631.21,9,19,19,190,D,F,2,2.6,2025,2,2025,1,03,31
2025-03-31,55874722,55874729,Commerce and Housing Credit,-3289422599.11,-4172214807.88,65440906680.01,9,20,20,200,D,F,2,2.7,2025,2,2025,1,03,31
2025-03-31,55874722,55874730,Transportation,10223520258.62,66257748723.29,59828178534.55,9,21,21,210,D,F,2,2.8,2025,2,2025,1,03,31
2025-03-31,55874722,55874731,Community and Regional Development,4000250961.45,43922953164.95,26934889681.20,9,22,22,220,D,F,2,2.9,2025,2,2025,1,03,31
2025-03-31,55874722,55874732,"Education, Training, Employment, and Social Services",11728012230.31,99257150657.74,99134324898.46,9,23,23,230,D,F,2,2.10,2025,2,2025,1,03,31
2025-03-31,55874722,55874733,Health,79655424508.19,478388433064.35,448523607052.66,9,24,24,240,D,F,2,2.11,2025,2,2025,1,03,31
2025-03-31,55874722,55874734,Medicare,25903052639.17,468623354776.51,390603702316.96,9,25,25,250,D,F,2,2.12,2025,2,2025,1,03,31
2025-03-31,55874722,55874735,Income Security,59881661758.53,383275695978.68,355683487509.15,9,26,26,260,D,F,2,2.13,2025,2,2025,1,03,31
2025-03-31,55874722,55874736,Social Security,144581426336.31,775257371708.50,714836404164.22,9,27,27,270,D,F,2,2.14,2025,2,2025,1,03,31
2025-03-31,55874722,55874737,Veterans Benefits and Services,15757828282.21,185393896651.99,151545540340.13,9,28,28,280,D,F,2,2.15,2025,2,2025,1,03,31
2025-03-31,55874722,55874738,Administration of Justice,8393689979.21,42961327608.09,41049395356.00,9,29,29,290,D,F,2,2.16,2025,2,2025,1,03,31
2025-03-31,55874722,55874739,General Government,1356098274.95,17166680664.17,12348252154.60,9,30,30,300,D,F,2,2.17,2025,2,2025,1,03,31
2025-03-31,55874722,55874740,Net Interest,92874708608.03,489315233917.39,429421880817.32,9,31,31,320,D,F,2,2.18,2025,2,2025,1,03,31
2025-03-31,55874722,55874742,Undistributed Offsetting Receipts,-9757286544.42,-90302863461.51,-86003205109.09,9,32,32,330,D,F,2,2.19,2025,2,2025,1,03,31
2025-03-31,55874722,55874743,Total,528165492489.68,3567424658520.48,3252789395546.45,9,33,33,340,T,SL,2,2.20,2025,2,2025,1,03,31
2025-03-31,null,55874710,Receipts,null,null,null,9,1,1,10,S,SL,1,1,2025,2,2025,1,03,31
2025-03-31,55874710,55874711,Individual Income Taxes,185097795331.42,1143812762878.55,1089302033282.89,9,2,2,20,D,RSG,2,1.1,2025,2,2025,1,03,31
2025-03-31,null,55874722,Net Outlays,null,null,null,9,13,13,130,S,SL,1,2,2025,2,2025,1,03,31
2025-03-31,55874722,55874726,Energy,1255133235.01,10998901574.00,6566550065.86,9,17,17,170,D,F,2,2.4,2025,2,2025,1,03,31
2025-03-31,55874722,55874727,Natural Resources and Environment,5570719586.86,54852610646.06,26862575911.48,9,18,18,180,D,F,2,2.5,2025,2,2025,1,03,31
2025-03-31,55874710,55874721,Total,367635170990.32,2260292441827.18,2188098769879.26,9,12,12,120,T,SL,2,1.8,2025,2,2025,1,03,31
2025-03-31,55874722,55874723,National Defense,67437263784.51,466201317536.13,433173292203.95,9,14,14,140,D,F,2,2.1,2025,2,2025,1,03,31
2025-03-31,55874722,55874724,International Affairs,5332462049.24,28750245372.49,30475415768.08,9,15,15,150,D,F,2,2.2,2025,2,2025,1,03,31
2025-03-31,55874722,55874725,"General Science, Space, and Technology",3304782670.84,20691264064.87,20035578569.70,9,16,16,160,D,F,2,2.3,2025,2,2025,1,03,31
2025-02-28,null,55683041,Receipts,null,null,null,9,1,1,10,S,SL,1,1,2025,2,2025,1,02,28
2025-02-28,null,55683053,Net Outlays,null,null,null,9,13,13,130,S,SL,1,2,2025,2,2025,1,02,28
2025-02-28,55683053,55683064,Health,77386826866.19,398733008556.16,369261431627.80,9,24,24,240,D,F,2,2.11,2025,2,2025,1,02,28
2025-02-28,55683053,55683065,Medicare,75034697462.68,442720302137.34,324138943731.80,9,25,25,250,D,F,2,2.12,2025,2,2025,1,02,28
2025-02-28,55683053,55683066,Income Security,105318564705.56,323394034220.15,273218507872.36,9,26,26,260,D,F,2,2.13,2025,2,2025,1,02,28
2025-02-28,55683053,55683067,Social Security,128646492233.80,630675945372.19,592553150180.03,9,27,27,270,D,F,2,2.14,2025,2,2025,1,02,28
2025-02-28,55683053,55683068,Veterans Benefits and Services,30869615065.03,169636068369.78,122296902057.57,9,28,28,280,D,F,2,2.15,2025,2,2025,1,02,28
2025-02-28,55683053,55683069,Administration of Justice,6642589992.50,34567637628.88,34309637721.22,9,29,29,290,D,F,2,2.16,2025,2,2025,1,02,28
2025-02-28,55683053,55683070,General Government,3933605073.02,15810582389.22,9823135270.27,9,30,30,300,D,F,2,2.17,2025,2,2025,1,02,28
2025-02-28,55683053,55683074,Total,603440878521.84,3039259163437.80,2684154627875.25,9,33,33,340,T,SL,2,2.20,2025,2,2025,1,02,28
2025-02-28,55683053,55683073,Undistributed Offsetting Receipts,-9173822252.74,-80545576917.09,-76075225271.54,9,32,32,330,D,F,2,2.19,2025,2,2025,1,02,28
2025-02-28,55683041,55683043,Corporation Income Taxes,9865937468.37,143782954878.00,174465021668.25,9,3,3,30,D,RSG,2,1.2,2025,2,2025,1,02,28
2025-02-28,55683041,55683044,Social Insurance and Retirement Receipts:,null,null,null,9,4,4,40,S,RSG,2,1.3,2025,2,2025,1,02,28
2025-02-28,55683044,55683045,Employment and General Retirement,130954051372.41,670997645164.19,646342543783.03,9,5,5,50,D,RSG,3,1.3.1,2025,2,2025,1,02,28
2025-02-28,55683044,55683046,Unemployment Insurance,2371425515.88,13474861964.65,13553005146.49,9,6,6,60,D,RSG,3,1.3.2,2025,2,2025,1,02,28
2025-02-28,55683044,55683047,Other Retirement,659042221.63,3512254388.17,3027092241.97,9,7,7,70,D,RSG,3,1.3.3,2025,2,2025,1,02,28
2025-02-28,55683041,55683048,Excise Taxes,4956983249.01,39915090914.70,35206665565.22,9,8,8,80,D,RSG,2,1.4,2025,2,2025,1,02,28
2025-02-28,55683041,55683049,Estate and Gift Taxes,2257740354.89,11349584780.46,13058472803.54,9,9,9,90,D,RSG,2,1.5,2025,2,2025,1,02,28
2025-02-28,55683041,55683042,Individual Income Taxes,135400117627.88,958714967547.13,928472682768.44,9,2,2,20,D,RSG,2,1.1,2025,2,2025,1,02,28
2025-02-28,55683041,55683050,Customs Duties,7246812675.38,35411735190.39,31628410744.73,9,10,10,100,D,RSG,2,1.6,2025,2,2025,1,02,28
2025-02-28,55683041,55683051,Miscellaneous Receipts,2711573337.12,15498176009.17,10266060761.61,9,11,11,110,D,RSG,2,1.7,2025,2,2025,1,02,28
2025-02-28,55683041,55683052,Total,296423683822.57,1892657270836.86,1856019955483.28,9,12,12,120,T,SL,2,1.8,2025,2,2025,1,02,28
2025-02-28,55683053,55683054,National Defense,64587946937.48,398764053751.62,362991320185.75,9,14,14,140,D,F,2,2.1,2025,2,2025,1,02,28
2025-02-28,55683053,55683055,International Affairs,3151966998.54,23417780730.25,26230241587.26,9,15,15,150,D,F,2,2.2,2025,2,2025,1,02,28
2025-02-28,55683053,55683056,"General Science, Space, and Technology",3363399120.25,17386481394.03,16769494544.81,9,16,16,160,D,F,2,2.3,2025,2,2025,1,02,28
2025-02-28,55683053,55683057,Energy,1160294378.66,9743768338.99,5434687404.36,9,17,17,170,D,F,2,2.4,2025,2,2025,1,02,28
2025-02-28,55683053,55683058,Natural Resources and Environment,4282921534.75,49281891059.20,22772993076.27,9,18,18,180,D,F,2,2.5,2025,2,2025,1,02,28
2025-02-28,55683053,55683059,Agriculture,2832398184.88,26629384210.89,24537115593.10,9,19,19,190,D,F,2,2.6,2025,2,2025,1,02,28
2025-02-28,55683053,55683071,Net Interest,74165348586.33,396440525309.36,350388093033.91,9,31,31,320,D,F,2,2.18,2025,2,2025,1,02,28
2025-02-28,55683053,55683060,Commerce and Housing Credit,626725535.60,-882792208.77,67557995780.75,9,20,20,200,D,F,2,2.7,2025,2,2025,1,02,28
2025-02-28,55683053,55683061,Transportation,9678214639.42,56034228464.67,50422476406.05,9,21,21,210,D,F,2,2.8,2025,2,2025,1,02,28
2025-02-28,55683053,55683062,Community and Regional Development,8921059064.10,39922702203.50,21762397843.03,9,22,22,220,D,F,2,2.9,2025,2,2025,1,02,28
2025-02-28,55683053,55683063,"Education, Training, Employment, and Social Services",12012034395.79,87529138427.43,85761329230.45,9,23,23,230,D,F,2,2.10,2025,2,2025,1,02,28
2025-01-31,55499164,55499180,Administration of Justice,7756941663.99,27925047636.38,27943671500.51,9,29,29,290,D,F,2,2.16,2025,2,2025,1,01,31
2025-01-31,55499164,55499181,General Government,2782431019.98,11876978744.80,7820904570.95,9,30,30,300,D,F,2,2.17,2025,2,2025,1,01,31
2025-01-31,55499164,55499182,Net Interest,80771566100.49,322275176723.03,283274620067.29,9,31,31,320,D,F,2,2.18,2025,2,2025,1,01,31
2025-01-31,55499164,55499184,Undistributed Offsetting Receipts,-10404324794.68,-71371754664.35,-66989574279.17,9,32,32,330,D,F,2,2.19,2025,2,2025,1,01,31
2025-01-31,55499164,55499185,Total,641934549325.42,2435818284915.96,2116753907274.97,9,33,33,340,T,SL,2,2.20,2025,2,2025,1,01,31
2025-01-31,null,55499152,Receipts,null,null,null,9,1,1,10,S,SL,1,1,2025,2,2025,1,01,31
2025-01-31,55499164,55499176,Medicare,134965795245.69,367685604674.66,250927593316.28,9,25,25,250,D,F,2,2.12,2025,2,2025,1,01,31
2025-01-31,null,55499164,Net Outlays,null,null,null,9,13,13,130,S,SL,1,2,2025,2,2025,1,01,31
2025-01-31,55499152,55499161,Customs Duties,7341415936.58,28164922515.01,25420022514.18,9,10,10,100,D,RSG,2,1.6,2025,2,2025,1,01,31
2025-01-31,55499152,55499162,Miscellaneous Receipts,2475008744.41,12786602672.05,8554405193.00,9,11,11,110,D,RSG,2,1.7,2025,2,2025,1,01,31
2025-01-31,55499164,55499174,"Education, Training, Employment, and Social Services",23324912573.59,75517104031.64,68414963392.62,9,23,23,230,D,F,2,2.10,2025,2,2025,1,01,31
2025-01-31,55499164,55499175,Health,75504580431.86,321346181689.97,293030269173.92,9,24,24,240,D,F,2,2.11,2025,2,2025,1,01,31
2025-01-31,55499164,55499177,Income Security,55576375027.39,218075469514.59,183642312695.66,9,26,26,260,D,F,2,2.13,2025,2,2025,1,01,31
2025-01-31,55499164,55499178,Social Security,128087894704.06,502029453138.39,471341445098.19,9,27,27,270,D,F,2,2.14,2025,2,2025,1,01,31
2025-01-31,55499155,55499156,Employment and General Retirement,157146415951.61,540043593791.78,520823497650.12,9,5,5,50,D,RSG,3,1.3.1,2025,2,2025,1,01,31
2025-01-31,55499155,55499157,Unemployment Insurance,4971402670.77,11103436448.77,10474902517.65,9,6,6,60,D,RSG,3,1.3.2,2025,2,2025,1,01,31
2025-01-31,55499155,55499158,Other Retirement,841920931.88,2853212166.54,2414676359.38,9,7,7,70,D,RSG,3,1.3.3,2025,2,2025,1,01,31
2025-01-31,55499152,55499159,Excise Taxes,8515512389.74,34958107665.69,28531807660.99,9,8,8,80,D,RSG,2,1.4,2025,2,2025,1,01,31
2025-01-31,55499152,55499160,Estate and Gift Taxes,2431914426.29,9091844425.57,11508959365.29,9,9,9,90,D,RSG,2,1.5,2025,2,2025,1,01,31
2025-01-31,55499152,55499163,Total,513294342651.93,1596233587014.29,1584893886724.19,9,12,12,120,T,SL,2,1.8,2025,2,2025,1,01,31
2025-01-31,55499164,55499165,National Defense,72085563069.83,334176105385.54,298038501250.19,9,14,14,140,D,F,2,2.1,2025,2,2025,1,01,31
2025-01-31,55499164,55499166,International Affairs,2910518197.12,20265813731.71,22644347461.08,9,15,15,150,D,F,2,2.2,2025,2,2025,1,01,31
2025-01-31,55499164,55499167,"General Science, Space, and Technology",2975224054.10,14023082273.78,13718955931.41,9,16,16,160,D,F,2,2.3,2025,2,2025,1,01,31
2025-01-31,55499164,55499168,Energy,1891967588.11,8583473960.33,4349188203.49,9,17,17,170,D,F,2,2.4,2025,2,2025,1,01,31
2025-01-31,55499164,55499169,Natural Resources and Environment,6397603295.67,44998969524.45,18863355513.76,9,18,18,180,D,F,2,2.5,2025,2,2025,1,01,31
2025-01-31,55499152,55499155,Social Insurance and Retirement Receipts:,null,null,null,9,4,4,40,S,RSG,2,1.3,2025,2,2025,1,01,31
2025-01-31,55499152,55499154,Corporation Income Taxes,24436108069.83,133917017409.63,169577208258.60,9,3,3,30,D,RSG,2,1.2,2025,2,2025,1,01,31
2025-01-31,55499164,55499170,Agriculture,3650320223.82,23796986026.01,21152921636.59,9,19,19,190,D,F,2,2.6,2025,2,2025,1,01,31
2025-01-31,55499164,55499171,Commerce and Housing Credit,1642785848.18,-1509517744.37,65553325606.89,9,20,20,200,D,F,2,2.7,2025,2,2025,1,01,31
2025-01-31,55499164,55499172,Transportation,10465011639.11,46356013825.25,40935387865.27,9,21,21,210,D,F,2,2.8,2025,2,2025,1,01,31
2025-01-31,55499164,55499173,Community and Regional Development,8021001786.12,31001643139.40,17063221312.57,9,22,22,220,D,F,2,2.9,2025,2,2025,1,01,31
2025-01-31,55499164,55499179,Veterans Benefits and Services,33528381650.99,138766453304.75,95028496957.47,9,28,28,280,D,F,2,2.15,2025,2,2025,1,01,31
2025-01-31,55499152,55499153,Individual Income Taxes,305134643530.82,823314849919.25,807588407204.98,9,2,2,20,D,RSG,2,1.1,2025,2,2025,1,01,31
2024-12-31,null,55399693,Receipts,null,null,null,9,1,1,10,S,SL,1,1,2025,1,2024,4,12,31
2024-12-31,55399693,55399694,Individual Income Taxes,211690870034.82,518180206388.43,525009002225.09,9,2,2,20,D,RSG,2,1.1,2025,1,2024,4,12,31
2024-12-31,55399705,55399721,Administration of Justice,8052274683.12,20168090961.25,21493893756.30,9,29,29,290,D,F,2,2.16,2025,1,2024,4,12,31
2024-12-31,55399705,55399722,General Government,2628371690.51,9094547724.82,8221806065.45,9,30,30,300,D,F,2,2.17,2025,1,2024,4,12,31
2024-12-31,55399705,55399723,Net Interest,81815745122.61,241503610622.54,215566491704.98,9,31,31,320,D,F,2,2.18,2025,1,2024,4,12,31
2024-12-31,55399705,55399725,Undistributed Offsetting Receipts,-9047926684.82,-60967429869.67,-57896116813.39,9,32,32,330,D,F,2,2.19,2025,1,2024,4,12,31
2024-12-31,55399705,55399726,Total,541146327504.76,1793883735590.54,1617503899248.09,9,33,33,340,T,SL,2,2.20,2025,1,2024,4,12,31
2024-12-31,55399705,55399720,Veterans Benefits and Services,29965470305.05,105238071653.76,80780625584.62,9,28,28,280,D,F,2,2.15,2025,1,2024,4,12,31
2024-12-31,55399705,55399718,Income Security,54016136626.61,162499094487.20,143123987956.46,9,26,26,260,D,F,2,2.13,2025,1,2024,4,12,31
2024-12-31,55399705,55399719,Social Security,124294003993.10,373941558434.33,350551891193.57,9,27,27,270,D,F,2,2.14,2025,1,2024,4,12,31
2024-12-31,55399705,55399717,Medicare,26816596436.97,232719809428.97,168114700336.20,9,25,25,250,D,F,2,2.12,2025,1,2024,4,12,31
2024-12-31,55399693,55399700,Excise Taxes,6407031775.79,26442595275.95,21925770363.95,9,8,8,80,D,RSG,2,1.4,2025,1,2024,4,12,31
2024-12-31,55399705,55399708,"General Science, Space, and Technology",3878514444.61,11047858219.68,10773440584.22,9,16,16,160,D,F,2,2.3,2025,1,2024,4,12,31
2024-12-31,55399705,55399709,Energy,2394198520.61,6691506372.22,3486765643.83,9,17,17,170,D,F,2,2.4,2025,1,2024,4,12,31
2024-12-31,55399705,55399710,Natural Resources and Environment,10256771819.68,38601366228.78,14781867537.03,9,18,18,180,D,F,2,2.5,2025,1,2024,4,12,31
2024-12-31,55399705,55399711,Agriculture,5186646053.63,20146665802.19,17002769300.84,9,19,19,190,D,F,2,2.6,2025,1,2024,4,12,31
2024-12-31,55399705,55399712,Commerce and Housing Credit,-5579521355.85,-3152303592.55,65361339898.80,9,20,20,200,D,F,2,2.7,2025,1,2024,4,12,31
2024-12-31,55399705,55399713,Transportation,13257777115.95,35891002186.14,32182103881.60,9,21,21,210,D,F,2,2.8,2025,1,2024,4,12,31
2024-12-31,55399705,55399714,Community and Regional Development,9053401425.50,22980641353.28,13101666338.19,9,22,22,220,D,F,2,2.9,2025,1,2024,4,12,31
2024-12-31,55399705,55399715,"Education, Training, Employment, and Social Services",13734898812.36,52192191458.05,50315630836.85,9,23,23,230,D,F,2,2.10,2025,1,2024,4,12,31
2024-12-31,55399693,55399695,Corporation Income Taxes,87271521497.34,109480909339.80,149934356792.20,9,3,3,30,D,RSG,2,1.2,2025,1,2024,4,12,31
2024-12-31,55399693,55399696,Social Insurance and Retirement Receipts:,null,null,null,9,4,4,40,S,RSG,2,1.3,2025,1,2024,4,12,31
2024-12-31,55399696,55399697,Employment and General Retirement,136255470643.15,382897177840.17,368815726007.39,9,5,5,50,D,RSG,3,1.3.1,2025,1,2024,4,12,31
2024-12-31,55399696,55399698,Unemployment Insurance,363522840.82,6132033778.00,6542932395.67,9,6,6,60,D,RSG,3,1.3.2,2025,1,2024,4,12,31
2024-12-31,55399705,55399706,National Defense,82958317338.20,262090542315.71,238329202061.39,9,14,14,140,D,F,2,2.1,2025,1,2024,4,12,31
2024-12-31,55399705,55399707,International Affairs,6181653150.06,17355310545.73,17385892513.42,9,15,15,150,D,F,2,2.2,2025,1,2024,4,12,31
2024-12-31,55399705,55399716,Health,81282998006.86,245841601258.11,224825940867.73,9,24,24,240,D,F,2,2.11,2025,1,2024,4,12,31
2024-12-31,55399693,55399703,Miscellaneous Receipts,3321597196.50,10311593927.64,6135998390.32,9,11,11,110,D,RSG,2,1.7,2025,1,2024,4,12,31
2024-12-31,55399693,55399704,Total,454414708491.47,1082939244362.36,1107574231267.03,9,12,12,120,T,SL,2,1.8,2025,1,2024,4,12,31
2024-12-31,null,55399705,Net Outlays,null,null,null,9,13,13,130,S,SL,1,2,2025,1,2024,4,12,31
2024-12-31,55399696,55399699,Other Retirement,651498586.03,2011291234.66,1831214197.50,9,7,7,70,D,RSG,3,1.3.3,2025,1,2024,4,12,31
2024-12-31,55399693,55399701,Estate and Gift Taxes,1638815352.80,6659929999.28,8435834356.85,9,9,9,90,D,RSG,2,1.5,2025,1,2024,4,12,31
