Record Date,Parent ID,Classification ID,Classification Description,Current Month Budget Amount,Current Fiscal Year to Date Budget Amount,Prior Fiscal Year to Date Budget Amount,Current Year Budget Estimate Amount,Next Year Budget Estimate Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2024-12-31,55397722,55397735,By Other Means,3474851945.07,15374688053.75,34245056770.52,-23479.00,-93796.00,2,15,15,150,D,SL,2,2.3,2025,1,2024,4,12,31
2024-12-31,55397689,55397715,Off-Budget Surplus (+) or Deficit (-),11337172297.17,-37073185796.08,-28702057965.04,-97435.00,-121349.00,2,10,10,100,D,SL,3,1.3.2,2025,1,2024,4,12,31
2024-12-31,55397636,55397719,Total On-Budget and Off-Budget Financing,86731619013.29,710944491228.18,509929667981.06,1877649.00,1601353.00,2,11,11,110,T,SL,2,1.4,2025,1,2024,4,12,31
2024-12-31,55397722,55397725,Borrowing from the Public,48270807965.07,531736654040.69,587385429618.98,1901128.00,1695149.00,2,13,13,130,D,SL,2,2.1,2025,1,2024,4,12,31
2024-11-30,null,55362571,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2025,1,2024,4,11,30
2024-11-30,55362571,55362578,Total Receipts,301754299812.79,628524535870.89,678263576700.95,5561646.00,6011381.00,2,2,2,20,T,SL,2,1.1,2025,1,2024,4,11,30
2024-11-30,55362578,55362581,On-Budget Receipts,207036299812.79,446195535870.89,508840576700.95,4255251.00,4644964.00,2,3,3,30,D,SL,3,1.1.1,2025,1,2024,4,11,30
2024-11-30,55362578,55362584,Off-Budget Receipts,94718000000.00,182329000000.00,169423000000.00,1306395.00,1366417.00,2,4,4,40,D,SL,3,1.1.2,2025,1,2024,4,11,30
2024-11-30,55362571,55362586,Total Outlays,668517364180.86,1252737943430.87,1058839130117.77,7439295.00,7612734.00,2,5,5,50,T,SL,2,1.2,2025,1,2024,4,11,30
2024-11-30,55362586,55362589,On-Budget Outlays,546637093816.36,1021998585337.62,842116444934.79,6035465.00,6124968.00,2,6,6,60,D,SL,3,1.2.1,2025,1,2024,4,11,30
2024-11-30,55362586,55362592,Off-Budget Outlays,121880270364.50,230739358093.25,216722685182.98,1403830.00,1487766.00,2,7,7,70,D,SL,3,1.2.2,2025,1,2024,4,11,30
2024-11-30,55362571,55362595,Total Surplus (+) or Deficit (-),-366763064368.07,-624213407559.98,-380575553416.82,-1877649.00,-1601353.00,2,8,8,80,T,SL,2,1.3,2025,1,2024,4,11,30
2024-11-30,null,55362608,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2025,1,2024,4,11,30
2024-11-30,55362608,55362612,Borrowing from the Public,221294627808.71,483465846075.62,487107721283.28,1901128.00,1695149.00,2,13,13,130,D,SL,2,2.1,2025,1,2024,4,11,30
2024-11-30,55362608,55362617,"Reduction of Operating Cash, Increase (-)",164163439729.06,128847190030.59,-101962024946.66,0.00,0.00,2,14,14,140,D,SL,2,2.2,2025,1,2024,4,11,30
2024-11-30,55362608,55362622,By Other Means,-18695003169.70,11900371453.77,-4570142919.80,-23479.00,-93796.00,2,15,15,150,D,SL,2,2.3,2025,1,2024,4,11,30
2024-11-30,55362571,55362605,Total On-Budget and Off-Budget Financing,366763064368.07,624213407559.98,380575553416.82,1877649.00,1601353.00,2,11,11,110,T,SL,2,1.4,2025,1,2024,4,11,30
2024-11-30,55362595,55362601,Off-Budget Surplus (+) or Deficit (-),-27162270364.50,-48410358093.25,-47299685182.98,-97435.00,-121349.00,2,10,10,100,D,SL,3,1.3.2,2025,1,2024,4,11,30
2024-11-30,55362595,55362598,On-Budget Surplus (+) or Deficit (-),-339600794003.57,-575803049466.73,-333275868233.84,-1780214.00,-1480004.00,2,9,9,90,D,SL,3,1.3.1,2025,1,2024,4,11,30
2024-10-31,null,55269157,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2025,1,2024,4,10,31
2024-10-31,55269157,55269158,Total Receipts,326770236058.10,326770236058.10,403433540919.80,5561646.00,6011381.00,2,2,2,20,T,SL,2,1.1,2025,1,2024,4,10,31
2024-10-31,55269158,55269161,On-Budget Receipts,239159236058.10,239159236058.10,321847540919.80,4255251.00,4644964.00,2,3,3,30,D,SL,3,1.1.1,2025,1,2024,4,10,31
2024-10-31,55269158,55269163,Off-Budget Receipts,87611000000.00,87611000000.00,81586000000.00,1306395.00,1366417.00,2,4,4,40,D,SL,3,1.1.2,2025,1,2024,4,10,31
2024-10-31,55269157,55269172,Total Outlays,584220579250.01,584220579250.01,469997092049.53,7439295.00,7612734.00,2,5,5,50,T,SL,2,1.2,2025,1,2024,4,10,31
2024-10-31,55269172,55269185,On-Budget Outlays,475361491521.26,475361491521.26,366984047256.46,6035465.00,6124968.00,2,6,6,60,D,SL,3,1.2.1,2025,1,2024,4,10,31
2024-10-31,55269172,55269220,Off-Budget Outlays,108859087728.75,108859087728.75,103013044793.07,1403830.00,1487766.00,2,7,7,70,D,SL,3,1.2.2,2025,1,2024,4,10,31
2024-10-31,55269157,55269224,Total Surplus (+) or Deficit (-),-257450343191.91,-257450343191.91,-66563551129.73,-1877649.00,-1601353.00,2,8,8,80,T,SL,2,1.3,2025,1,2024,4,10,31
2024-10-31,55269224,55269232,On-Budget Surplus (+) or Deficit (-),-236202255463.16,-236202255463.16,-45136506336.66,-1780214.00,-1480004.00,2,9,9,90,D,SL,3,1.3.1,2025,1,2024,4,10,31
2024-10-31,55269224,55269243,Off-Budget Surplus (+) or Deficit (-),-21248087728.75,-21248087728.75,-21427044793.07,-97435.00,-121349.00,2,10,10,100,D,SL,3,1.3.2,2025,1,2024,4,10,31
2024-10-31,55269157,55269252,Total On-Budget and Off-Budget Financing,257450343191.91,257450343191.91,66563551129.73,1877649.00,1601353.00,2,11,11,110,T,SL,2,1.4,2025,1,2024,4,10,31
2024-10-31,null,55269263,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2025,1,2024,4,10,31
2024-10-31,55269263,55269273,Borrowing from the Public,262171218266.91,262171218266.91,226047095209.68,1901128.00,1695149.00,2,13,13,130,D,SL,2,2.1,2025,1,2024,4,10,31
2024-10-31,55269263,55269280,"Reduction of Operating Cash, Increase (-)",-35316249698.47,-35316249698.47,-175522786313.72,0.00,0.00,2,14,14,140,D,SL,2,2.2,2025,1,2024,4,10,31
2024-10-31,55269263,55269290,By Other Means,30595374623.47,30595374623.47,16039242233.77,-23479.00,-93796.00,2,15,15,150,D,SL,2,2.3,2025,1,2024,4,10,31
2024-09-30,54962178,54962199,Off-Budget Receipts,106197365169.24,1259882731356.88,1193755320518.17,1259058.00,1306395.00,2,4,4,40,D,SL,3,1.1.2,2024,4,2024,3,09,30
2024-09-30,54962169,54962204,Total Outlays,463356702109.34,6751551633812.29,6134525719857.94,6874608.00,7439295.00,2,5,5,50,T,SL,2,1.2,2024,4,2024,3,09,30
2024-09-30,54962204,54962208,On-Budget Outlays,340361252621.80,5431240171160.54,4913425294228.41,5559018.00,6035465.00,2,6,6,60,D,SL,3,1.2.1,2024,4,2024,3,09,30
2024-09-30,54962204,54962213,Off-Budget Outlays,122995449487.54,1320311462651.75,1221100425629.53,1315590.00,1403830.00,2,7,7,70,D,SL,3,1.2.2,2024,4,2024,3,09,30
2024-09-30,null,54962169,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2024,4,2024,3,09,30
2024-09-30,54962169,54962178,Total Receipts,527619710977.08,4918735644738.25,4439285983839.27,5001091.00,5561646.00,2,2,2,20,T,SL,2,1.1,2024,4,2024,3,09,30
2024-09-30,54962178,54962182,On-Budget Receipts,421422345807.84,3658852913381.37,3245530663321.10,3742033.00,4255251.00,2,3,3,30,D,SL,3,1.1.1,2024,4,2024,3,09,30
2024-09-30,54962169,54962219,Total Surplus (+) or Deficit (-),64263008867.74,-1832815989074.04,-1695239736018.67,-1873517.00,-1877649.00,2,8,8,80,T,SL,2,1.3,2024,4,2024,3,09,30
2024-09-30,54962219,54962225,On-Budget Surplus (+) or Deficit (-),81061093186.04,-1772387257779.17,-1667894630907.31,-1816985.00,-1780214.00,2,9,9,90,D,SL,3,1.3.1,2024,4,2024,3,09,30
2024-09-30,54962219,54962228,Off-Budget Surplus (+) or Deficit (-),-16798084318.30,-60428731294.87,-27345105111.36,-56532.00,-97435.00,2,10,10,100,D,SL,3,1.3.2,2024,4,2024,3,09,30
2024-09-30,54962169,54962235,Total On-Budget and Off-Budget Financing,-64263008867.74,1832815989074.04,1695239736018.67,1873517.00,1877649.00,2,11,11,110,T,SL,2,1.4,2024,4,2024,3,09,30
2024-09-30,null,54962243,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2024,4,2024,3,09,30
2024-09-30,54962243,54962250,Borrowing from the Public,143707782076.08,1959809451328.12,1982669321193.69,1965673.00,1901128.00,2,13,13,130,D,SL,2,2.1,2024,4,2024,3,09,30
2024-09-30,54962243,54962258,"Reduction of Operating Cash, Increase (-)",-176212701938.43,-228836065771.59,-20895818153.94,-193111.00,0.00,2,14,14,140,D,SL,2,2.2,2024,4,2024,3,09,30
2024-09-30,54962243,54962266,By Other Means,-31758089005.39,101842750421.51,-266533767045.38,100955.00,-23479.00,2,15,15,150,D,SL,2,2.3,2024,4,2024,3,09,30
2024-08-31,null,54727716,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2024,4,2024,3,08,31
2024-08-31,54727716,54727736,Total Receipts,306539737019.32,4391115933761.17,3971811056550.58,5001091.00,5561646.00,2,2,2,20,T,SL,2,1.1,2024,4,2024,3,08,31
2024-08-31,54727736,54727744,On-Budget Receipts,209699737019.32,3237430567573.53,2874983517731.36,3742033.00,4255251.00,2,3,3,30,D,SL,3,1.1.1,2024,4,2024,3,08,31
2024-08-31,54727736,54727749,Off-Budget Receipts,96840000000.00,1153685366187.64,1096827538819.22,1259058.00,1306395.00,2,4,4,40,D,SL,3,1.1.2,2024,4,2024,3,08,31
2024-08-31,54727716,54727755,Total Outlays,686620142453.82,6288194931702.95,5496335854908.69,6874608.00,7439295.00,2,5,5,50,T,SL,2,1.2,2024,4,2024,3,08,31
2024-08-31,54727755,54727762,On-Budget Outlays,563817362059.11,5090878918538.74,4390518515031.59,5559018.00,6035465.00,2,6,6,60,D,SL,3,1.2.1,2024,4,2024,3,08,31
2024-08-31,54727716,54727773,Total Surplus (+) or Deficit (-),-380080405434.50,-1897078997941.78,-1524524798358.11,-1873517.00,-1877649.00,2,8,8,80,T,SL,2,1.3,2024,4,2024,3,08,31
2024-08-31,54727773,54727779,On-Budget Surplus (+) or Deficit (-),-354117625039.79,-1853448350965.21,-1515534997300.23,-1816985.00,-1780214.00,2,9,9,90,D,SL,3,1.3.1,2024,4,2024,3,08,31
2024-08-31,54727773,54727786,Off-Budget Surplus (+) or Deficit (-),-25962780394.71,-43630646976.57,-8989801057.88,-56532.00,-97435.00,2,10,10,100,D,SL,3,1.3.2,2024,4,2024,3,08,31
2024-08-31,54727755,54727768,Off-Budget Outlays,122802780394.71,1197316013164.21,1105817339877.10,1315590.00,1403830.00,2,7,7,70,D,SL,3,1.2.2,2024,4,2024,3,08,31
2024-08-31,54727716,54727793,Total On-Budget and Off-Budget Financing,380080405434.50,1897078997941.78,1524524798358.11,1873517.00,1877649.00,2,11,11,110,T,SL,2,1.4,2024,4,2024,3,08,31
2024-08-31,null,54727799,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2024,4,2024,3,08,31
2024-08-31,54727799,54727806,Borrowing from the Public,236307195679.83,1816101669252.04,1698737360484.87,1965673.00,1901128.00,2,13,13,130,D,SL,2,2.1,2024,4,2024,3,08,31
2024-08-31,54727799,54727812,"Reduction of Operating Cash, Increase (-)",144488074536.58,-52623363833.16,94150619900.49,-193111.00,0.00,2,14,14,140,D,SL,2,2.2,2024,4,2024,3,08,31
2024-08-31,54727799,54727816,By Other Means,-714864781.91,133600692522.90,-268363182051.55,100955.00,-23479.00,2,15,15,150,D,SL,2,2.3,2024,4,2024,3,08,31
2024-07-31,null,54441059,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2024,4,2024,3,07,31
2024-07-31,54441059,54441076,Total Receipts,330377428300.09,4084576196741.85,3688680850393.32,5001091.00,5561646.00,2,2,2,20,T,SL,2,1.1,2024,4,2024,3,07,31
2024-07-31,54441076,54441089,On-Budget Receipts,235959428300.09,3027730830554.21,2681689311574.10,3742033.00,4255251.00,2,3,3,30,D,SL,3,1.1.1,2024,4,2024,3,07,31
2024-07-31,54441076,54441092,Off-Budget Receipts,94418000000.00,1056845366187.64,1006991538819.22,1259058.00,1306395.00,2,4,4,40,D,SL,3,1.1.2,2024,4,2024,3,07,31
2024-07-31,54441059,54441095,Total Outlays,574118515597.52,5601574789249.13,5302461221445.16,6874608.00,7439295.00,2,5,5,50,T,SL,2,1.2,2024,4,2024,3,07,31
2024-07-31,54441095,54441099,On-Budget Outlays,464572070607.15,4527061556479.63,4310103919028.35,5559018.00,6035465.00,2,6,6,60,D,SL,3,1.2.1,2024,4,2024,3,07,31
2024-07-31,54441095,54441100,Off-Budget Outlays,109546444990.37,1074513232769.50,992357302416.81,1315590.00,1403830.00,2,7,7,70,D,SL,3,1.2.2,2024,4,2024,3,07,31
2024-07-31,54441059,54441101,Total Surplus (+) or Deficit (-),-243741087297.43,-1516998592507.28,-1613780371051.84,-1873517.00,-1877649.00,2,8,8,80,T,SL,2,1.3,2024,4,2024,3,07,31
2024-07-31,54441101,54441102,On-Budget Surplus (+) or Deficit (-),-228612642307.06,-1499330725925.42,-1628414607454.25,-1816985.00,-1780214.00,2,9,9,90,D,SL,3,1.3.1,2024,4,2024,3,07,31
2024-07-31,54441101,54441103,Off-Budget Surplus (+) or Deficit (-),-15128444990.37,-17667866581.86,14634236402.41,-56532.00,-97435.00,2,10,10,100,D,SL,3,1.3.2,2024,4,2024,3,07,31
2024-07-31,54441059,54441104,Total On-Budget and Off-Budget Financing,243741087297.43,1516998592507.28,1613780371051.84,1873517.00,1877649.00,2,11,11,110,T,SL,2,1.4,2024,4,2024,3,07,31
2024-07-31,null,54441105,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2024,4,2024,3,07,31
2024-07-31,54441105,54441109,Borrowing from the Public,319363505930.99,1579794473572.21,1370466250041.85,1965673.00,1901128.00,2,13,13,130,D,SL,2,2.1,2024,4,2024,3,07,31
2024-07-31,54441105,54441118,"Reduction of Operating Cash, Increase (-)",-76202971252.02,-197111438369.74,134165068757.98,-193111.00,0.00,2,14,14,140,D,SL,2,2.2,2024,4,2024,3,07,31
2024-07-31,54441105,54441142,By Other Means,580552618.46,134315557304.81,109149052227.71,100955.00,-23479.00,2,15,15,150,D,SL,2,2.3,2024,4,2024,3,07,31
2024-06-30,null,54224690,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2024,3,2024,2,06,30
2024-06-30,54224690,54224699,Total Receipts,466254918407.16,3754198768441.76,3412519996249.47,5081546.00,5484948.00,2,2,2,20,T,SL,2,1.1,2024,3,2024,2,06,30
2024-06-30,54224699,54224707,On-Budget Receipts,327043693184.98,2791771402254.12,2493417457430.25,3841506.00,4200568.00,2,3,3,30,D,SL,3,1.1.1,2024,3,2024,2,06,30
2024-06-30,54224699,54224716,Off-Budget Receipts,139211225222.18,962427366187.64,919102538819.22,1240040.00,1284380.00,2,4,4,40,D,SL,3,1.1.2,2024,3,2024,2,06,30
2024-06-30,54224690,54224725,Total Outlays,532220210883.50,5022456273651.61,4805518269947.71,6940904.00,7265963.00,2,5,5,50,T,SL,2,1.2,2024,3,2024,2,06,30
2024-06-30,54224725,54224730,On-Budget Outlays,437036918490.20,4057489485872.48,3913720883201.93,5629034.00,5869973.00,2,6,6,60,D,SL,3,1.2.1,2024,3,2024,2,06,30
2024-06-30,54224725,54224731,Off-Budget Outlays,95183292393.30,964966787779.13,891797386745.78,1311870.00,1395990.00,2,7,7,70,D,SL,3,1.2.2,2024,3,2024,2,06,30
2024-06-30,54224690,54224732,Total Surplus (+) or Deficit (-),-65965292476.34,-1268257505209.85,-1392998273698.24,-1859358.00,-1781015.00,2,8,8,80,T,SL,2,1.3,2024,3,2024,2,06,30
2024-06-30,54224732,54224733,On-Budget Surplus (+) or Deficit (-),-109993225305.22,-1265718083618.36,-1420303425771.68,-1787528.00,-1669405.00,2,9,9,90,D,SL,3,1.3.1,2024,3,2024,2,06,30
2024-06-30,54224732,54224738,Off-Budget Surplus (+) or Deficit (-),44027932828.88,-2539421591.49,27305152073.44,-71830.00,-111610.00,2,10,10,100,D,SL,3,1.3.2,2024,3,2024,2,06,30
2024-06-30,54224690,54224752,Total On-Budget and Off-Budget Financing,65965292476.34,1268257505209.85,1392998273698.24,1859358.00,1781015.00,2,11,11,110,T,SL,2,1.4,2024,3,2024,2,06,30
2024-06-30,null,54224765,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2024,3,2024,2,06,30
2024-06-30,54224765,54224778,Borrowing from the Public,10110044728.55,1260430967641.22,1126303445004.05,1920583.00,1827588.00,2,13,13,130,D,SL,2,2.1,2024,3,2024,2,06,30
2024-06-30,54224765,54224782,"Reduction of Operating Cash, Increase (-)",-58871972765.50,-120908467117.72,233599175233.03,-143111.00,0.00,2,14,14,140,D,SL,2,2.2,2024,3,2024,2,06,30
2024-06-30,54224765,54224787,By Other Means,114727220513.29,128735004686.35,33095653436.86,81886.00,-46573.00,2,15,15,150,D,SL,2,2.3,2024,3,2024,2,06,30
2024-05-31,null,54021641,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2024,3,2024,2,05,31
2024-05-31,54021641,54021656,Total Receipts,323646986978.40,3287943850034.60,2994203093880.51,5081546.00,5484948.00,2,2,2,20,T,SL,2,1.1,2024,3,2024,2,05,31
2024-05-31,54021656,54021662,On-Budget Receipts,223648986978.40,2464727709069.14,2219748497041.81,3841506.00,4200568.00,2,3,3,30,D,SL,3,1.1.1,2024,3,2024,2,05,31
2024-05-31,54021656,54021665,Off-Budget Receipts,99998000000.00,823216140965.46,774454596838.70,1240040.00,1284380.00,2,4,4,40,D,SL,3,1.1.2,2024,3,2024,2,05,31
2024-05-31,54021641,54021668,Total Outlays,670777880670.05,4490236062768.11,4159432955040.70,6940904.00,7265963.00,2,5,5,50,T,SL,2,1.2,2024,3,2024,2,05,31
2024-05-31,54021668,54021672,On-Budget Outlays,551110800273.40,3620452567382.28,3355231798860.25,5629034.00,5869973.00,2,6,6,60,D,SL,3,1.2.1,2024,3,2024,2,05,31
2024-05-31,54021668,54021675,Off-Budget Outlays,119667080396.65,869783495385.83,804201156180.45,1311870.00,1395990.00,2,7,7,70,D,SL,3,1.2.2,2024,3,2024,2,05,31
2024-05-31,54021641,54021682,Total Surplus (+) or Deficit (-),-347130893691.65,-1202292212733.51,-1165229861160.19,-1859358.00,-1781015.00,2,8,8,80,T,SL,2,1.3,2024,3,2024,2,05,31
2024-05-31,54021682,54021687,On-Budget Surplus (+) or Deficit (-),-327461813295.00,-1155724858313.14,-1135483301818.44,-1787528.00,-1669405.00,2,9,9,90,D,SL,3,1.3.1,2024,3,2024,2,05,31
2024-05-31,54021682,54021692,Off-Budget Surplus (+) or Deficit (-),-19669080396.65,-46567354420.37,-29746559341.75,-71830.00,-111610.00,2,10,10,100,D,SL,3,1.3.2,2024,3,2024,2,05,31
2024-05-31,54021641,54021717,Total On-Budget and Off-Budget Financing,347130893691.65,1202292212733.51,1165229861160.19,1859358.00,1781015.00,2,11,11,110,T,SL,2,1.4,2024,3,2024,2,05,31
2024-05-31,null,54021736,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2024,3,2024,2,05,31
2024-05-31,54021736,54021744,Borrowing from the Public,122096716126.99,1250320922912.67,302978908793.58,1920583.00,1827588.00,2,13,13,130,D,SL,2,2.1,2024,3,2024,2,05,31
2024-05-31,54021736,54021752,"Reduction of Operating Cash, Increase (-)",243502633400.21,-62036494352.22,587481766120.96,-143111.00,0.00,2,14,14,140,D,SL,2,2.2,2024,3,2024,2,05,31
2024-05-31,54021736,54021757,By Other Means,-18468455835.55,14007784173.06,274769186221.35,81886.00,-46573.00,2,15,15,150,D,SL,2,2.3,2024,3,2024,2,05,31
2024-04-30,53825755,53825772,Off-Budget Receipts,128881000000.00,723218140965.46,679846596838.70,1240040.00,1284380.00,2,4,4,40,D,SL,3,1.1.2,2024,3,2024,2,04,30
2024-04-30,null,53825735,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2024,3,2024,2,04,30
2024-04-30,53825735,53825755,Total Receipts,776198093176.94,2964296863056.20,2686716213530.10,5081546.00,5484948.00,2,2,2,20,T,SL,2,1.1,2024,3,2024,2,04,30
2024-04-30,53825755,53825766,On-Budget Receipts,647317093176.94,2241078722090.74,2006869616691.40,3841506.00,4200568.00,2,3,3,30,D,SL,3,1.1.1,2024,3,2024,2,04,30
2024-04-30,53825735,53825816,Total On-Budget and Off-Budget Financing,-209529306625.33,855161319041.86,924881621501.82,1859358.00,1781015.00,2,11,11,110,T,SL,2,1.4,2024,3,2024,2,04,30
2024-04-30,null,53825822,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2024,3,2024,2,04,30
2024-04-30,53825822,53825823,Borrowing from the Public,-34010860300.88,1128224206785.68,283894277181.97,1920583.00,1827588.00,2,13,13,130,D,SL,2,2.1,2024,3,2024,2,04,30
2024-04-30,53825822,53825824,"Reduction of Operating Cash, Increase (-)",-187160370726.53,-305539127752.43,319612912856.53,-143111.00,0.00,2,14,14,140,D,SL,2,2.2,2024,3,2024,2,04,30
2024-04-30,53825822,53825825,By Other Means,11641924402.08,32476240008.61,321374431439.02,81886.00,-46573.00,2,15,15,150,D,SL,2,2.3,2024,3,2024,2,04,30
2024-04-30,53825735,53825773,Total Outlays,566668786551.61,3819458182098.06,3611597835031.92,6940904.00,7265963.00,2,5,5,50,T,SL,2,1.2,2024,3,2024,2,04,30
2024-04-30,53825773,53825774,On-Budget Outlays,461779056434.81,3069341767108.88,2924851466679.89,5629034.00,5869973.00,2,6,6,60,D,SL,3,1.2.1,2024,3,2024,2,04,30
2024-04-30,53825773,53825784,Off-Budget Outlays,104889730116.80,750116414989.18,686746368352.03,1311870.00,1395990.00,2,7,7,70,D,SL,3,1.2.2,2024,3,2024,2,04,30
2024-04-30,53825735,53825793,Total Surplus (+) or Deficit (-),209529306625.33,-855161319041.86,-924881621501.82,-1859358.00,-1781015.00,2,8,8,80,T,SL,2,1.3,2024,3,2024,2,04,30
2024-04-30,53825793,53825796,On-Budget Surplus (+) or Deficit (-),185538036742.13,-828263045018.14,-917981849988.49,-1787528.00,-1669405.00,2,9,9,90,D,SL,3,1.3.1,2024,3,2024,2,04,30
2024-04-30,53825793,53825807,Off-Budget Surplus (+) or Deficit (-),23991269883.20,-26898274023.72,-6899771513.33,-71830.00,-111610.00,2,10,10,100,D,SL,3,1.3.2,2024,3,2024,2,04,30
2024-03-31,53651929,53651934,Off-Budget Receipts,107928843215.08,594337140965.46,559704596838.70,1240040.00,1284380.00,2,4,4,40,D,SL,3,1.1.2,2024,2,2024,1,03,31
2024-03-31,null,53651921,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2024,2,2024,1,03,31
2024-03-31,53651921,53651929,Total Receipts,332091009148.01,2188110964631.29,2048195852371.59,5081546.00,5484948.00,2,2,2,20,T,SL,2,1.1,2024,2,2024,1,03,31
2024-03-31,53651929,53651933,On-Budget Receipts,224162165932.93,1593773823665.83,1488491255532.89,3841506.00,4200568.00,2,3,3,30,D,SL,3,1.1.1,2024,2,2024,1,03,31
2024-03-31,53651921,53651935,Total Outlays,568547833098.21,3252702460973.46,3149258264222.53,6940904.00,7265963.00,2,5,5,50,T,SL,2,1.2,2024,2,2024,1,03,31
2024-03-31,53651935,53651948,On-Budget Outlays,447016027184.13,2607475776101.08,2563248073274.76,5629034.00,5869973.00,2,6,6,60,D,SL,3,1.2.1,2024,2,2024,1,03,31
2024-03-31,53651935,53651951,Off-Budget Outlays,121531805914.08,645226684872.38,586010190947.77,1311870.00,1395990.00,2,7,7,70,D,SL,3,1.2.2,2024,2,2024,1,03,31
