Record Date,Parent ID,Classification ID,Classification Description,Current Month Gross Receipts Amount,Current Month Gross Outlay Amount,Current Month Deficit Surplus Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2023-04-30,51585876,51585925,July,269330957036.50,480382717086.76,211051760050.26,1,11,11,110,D,MTH,2,1.10,2023,3,2023,2,04,30
2023-04-30,51585876,51585928,August,303721503258.70,523317744208.34,219596240949.64,1,12,12,120,D,MTH,2,1.11,2023,3,2023,2,04,30
2023-04-30,51585876,51585932,September,487723018513.97,917489202681.77,429766184167.80,1,13,13,130,D,MTH,2,1.12,2023,3,2023,2,04,30
2023-04-30,51585876,51585936,Year-to-Date,4896119174202.93,6271600429810.69,1375481255607.76,1,14,14,140,T,SL,2,1.13,2023,3,2023,2,04,30
2023-04-30,null,51585942,FY 2023,null,null,null,1,15,15,150,S,SL,1,2,2023,3,2023,2,04,30
2023-04-30,51585942,51585948,October,318500079859.09,406374243972.26,87874164113.17,1,16,16,160,D,MTH,2,2.1,2023,3,2023,2,04,30
2023-04-30,51585942,51585951,November,252110808982.40,500645689634.98,248534880652.58,1,17,17,170,D,MTH,2,2.2,2023,3,2023,2,04,30
2023-04-30,51585942,51585956,December,454942371659.52,539943108237.40,85000736577.88,1,18,18,180,D,MTH,2,2.3,2023,3,2023,2,04,30
2023-04-30,51585942,51585959,January,447288317962.29,486072090101.51,38783772139.22,1,19,19,190,D,MTH,2,2.4,2023,3,2023,2,04,30
2023-04-30,51585942,51585961,February,262113909495.88,524547752690.11,262433843194.23,1,20,20,200,D,MTH,2,2.5,2023,3,2023,2,04,30
2023-04-30,51585942,51585965,March,313240364412.41,691316680884.15,378076316471.74,1,21,21,210,D,MTH,2,2.6,2023,3,2023,2,04,30
2023-04-30,51585942,51585968,April,638520361158.51,462339570809.39,-176180790349.12,1,22,22,220,D,MTH,2,2.7,2023,3,2023,2,04,30
2023-04-30,51585942,51585972,Year-to-Date,2686716213530.10,3611239136329.80,924522922799.70,1,23,23,280,T,SL,2,2.8,2023,3,2023,2,04,30
2023-03-31,null,51437525,FY 2022,null,null,null,1,1,1,10,S,SL,1,1,2023,2,2023,1,03,31
2023-03-31,51437525,51437540,October,283927343217.40,448982710150.65,165055366933.25,1,2,2,20,D,MTH,2,1.1,2023,2,2023,1,03,31
2023-03-31,51437525,51437543,November,281208009810.60,472543054095.56,191335044284.96,1,3,3,30,D,MTH,2,1.2,2023,2,2023,1,03,31
2023-03-31,51437525,51437546,December,486723009373.54,508026138798.77,21303129425.23,1,4,4,40,D,MTH,2,1.3,2023,2,2023,1,03,31
2023-03-31,51437525,51437550,January,465073727208.42,346374868966.76,-118698858241.66,1,5,5,50,D,MTH,2,1.4,2023,2,2023,1,03,31
2023-03-31,51437525,51437554,February,289857266549.48,506447018605.53,216589752056.05,1,6,6,60,D,MTH,2,1.5,2023,2,2023,1,03,31
2023-03-31,51437525,51437555,March,315165487243.69,507799156854.21,192633669610.52,1,7,7,70,D,MTH,2,1.6,2023,2,2023,1,03,31
2023-03-31,51437525,51437558,April,863643681782.76,555428621255.97,-308215060526.79,1,8,8,80,D,MTH,2,1.7,2023,2,2023,1,03,31
2023-03-31,51437525,51437561,May,388988459588.24,455210973269.82,66222513681.58,1,9,9,90,D,MTH,2,1.8,2023,2,2023,1,03,31
2023-03-31,51437525,51437563,June,460756710619.63,549598223836.55,88841513216.92,1,10,10,100,D,MTH,2,1.9,2023,2,2023,1,03,31
2023-03-31,51437525,51437566,July,269330957036.50,480382719639.96,211051762603.46,1,11,11,110,D,MTH,2,1.10,2023,2,2023,1,03,31
2023-03-31,51437525,51437568,August,303721503258.70,523317744208.34,219596240949.64,1,12,12,120,D,MTH,2,1.11,2023,2,2023,1,03,31
2023-03-31,51437525,51437571,September,487723018513.97,917489202686.21,429766184172.24,1,13,13,130,D,MTH,2,1.12,2023,2,2023,1,03,31
2023-03-31,51437525,51437573,Year-to-Date,4896119174202.93,6271600432368.33,1375481258165.40,1,14,14,140,T,SL,2,1.13,2023,2,2023,1,03,31
2023-03-31,null,51437577,FY 2023,null,null,null,1,15,15,150,S,SL,1,2,2023,2,2023,1,03,31
2023-03-31,51437577,51437585,October,318500079859.09,406374243972.26,87874164113.17,1,16,16,160,D,MTH,2,2.1,2023,2,2023,1,03,31
2023-03-31,51437577,51437588,November,252110808982.40,500645689634.98,248534880652.58,1,17,17,170,D,MTH,2,2.2,2023,2,2023,1,03,31
2023-03-31,51437577,51437591,December,454942371659.52,539943108237.40,85000736577.88,1,18,18,180,D,MTH,2,2.3,2023,2,2023,1,03,31
2023-03-31,51437577,51437594,January,447288317962.29,486072090101.51,38783772139.22,1,19,19,190,D,MTH,2,2.4,2023,2,2023,1,03,31
2023-03-31,51437577,51437597,February,262113909495.88,524547752690.11,262433843194.23,1,20,20,200,D,MTH,2,2.5,2023,2,2023,1,03,31
2023-03-31,51437577,51437600,March,313240364412.41,691316680884.15,378076316471.74,1,21,21,210,D,MTH,2,2.6,2023,2,2023,1,03,31
2023-03-31,51437577,51437601,Year-to-Date,2048195852371.59,3148899565520.41,1100703713148.82,1,22,22,280,T,SL,2,2.7,2023,2,2023,1,03,31
2023-02-28,null,51223948,FY 2022,null,null,null,1,1,1,10,S,SL,1,1,2023,2,2023,1,02,28
2023-02-28,51223948,51223950,October,283927343217.40,448982710150.65,165055366933.25,1,2,2,20,D,MTH,2,1.1,2023,2,2023,1,02,28
2023-02-28,51223948,51223952,November,281208009810.60,472543054095.56,191335044284.96,1,3,3,30,D,MTH,2,1.2,2023,2,2023,1,02,28
2023-02-28,51223948,51223954,December,486723009373.54,508026138798.77,21303129425.23,1,4,4,40,D,MTH,2,1.3,2023,2,2023,1,02,28
2023-02-28,51223948,51223956,January,465073727208.42,346374868966.76,-118698858241.66,1,5,5,50,D,MTH,2,1.4,2023,2,2023,1,02,28
2023-02-28,51223948,51223958,February,289857266549.48,506447018605.53,216589752056.05,1,6,6,60,D,MTH,2,1.5,2023,2,2023,1,02,28
2023-02-28,51223948,51223961,March,315165487243.69,507799156854.21,192633669610.52,1,7,7,70,D,MTH,2,1.6,2023,2,2023,1,02,28
2023-02-28,51223948,51223963,April,863643681782.76,555428621255.97,-308215060526.79,1,8,8,80,D,MTH,2,1.7,2023,2,2023,1,02,28
2023-02-28,51223948,51223965,May,388988459588.24,455210973269.82,66222513681.58,1,9,9,90,D,MTH,2,1.8,2023,2,2023,1,02,28
2023-02-28,51223948,51223967,June,460756710619.63,549598223836.55,88841513216.92,1,10,10,100,D,MTH,2,1.9,2023,2,2023,1,02,28
2023-02-28,51223948,51223969,July,269330957036.50,480382719639.96,211051762603.46,1,11,11,110,D,MTH,2,1.10,2023,2,2023,1,02,28
2023-02-28,51223948,51223971,August,303721503258.70,523317744208.34,219596240949.64,1,12,12,120,D,MTH,2,1.11,2023,2,2023,1,02,28
2023-02-28,51223948,51223974,September,487723018513.97,917489202686.21,429766184172.24,1,13,13,130,D,MTH,2,1.12,2023,2,2023,1,02,28
2023-02-28,51223948,51223977,Year-to-Date,4896119174202.93,6271600432368.33,1375481258165.40,1,14,14,140,T,SL,2,1.13,2023,2,2023,1,02,28
2023-02-28,null,51223982,FY 2023,null,null,null,1,15,15,150,S,SL,1,2,2023,2,2023,1,02,28
2023-02-28,51223982,51223984,October,318500079859.09,406374243972.26,87874164113.17,1,16,16,160,D,MTH,2,2.1,2023,2,2023,1,02,28
2023-02-28,51223982,51223988,November,252110808982.40,500645689634.98,248534880652.58,1,17,17,170,D,MTH,2,2.2,2023,2,2023,1,02,28
2023-02-28,51223982,51223990,December,454942371659.52,539943108237.40,85000736577.88,1,18,18,180,D,MTH,2,2.3,2023,2,2023,1,02,28
2023-02-28,51223982,51223994,January,447288317962.29,486072090101.51,38783772139.22,1,19,19,190,D,MTH,2,2.4,2023,2,2023,1,02,28
2023-02-28,51223982,51223997,February,262113909495.88,524547752690.11,262433843194.23,1,20,20,200,D,MTH,2,2.5,2023,2,2023,1,02,28
2023-02-28,51223982,51224001,Year-to-Date,1734955487959.18,2457582884636.26,722627396677.08,1,21,21,280,T,SL,2,2.6,2023,2,2023,1,02,28
2023-01-31,null,51090786,FY 2022,null,null,null,1,1,1,10,S,SL,1,1,2023,2,2023,1,01,31
2023-01-31,51090786,51090791,October,283927343217.40,448982710150.65,165055366933.25,1,2,2,20,D,MTH,2,1.1,2023,2,2023,1,01,31
2023-01-31,51090786,51090794,November,281208009810.60,472543054095.56,191335044284.96,1,3,3,30,D,MTH,2,1.2,2023,2,2023,1,01,31
2023-01-31,51090786,51090799,December,486723009373.54,508026138798.77,21303129425.23,1,4,4,40,D,MTH,2,1.3,2023,2,2023,1,01,31
2023-01-31,51090786,51090801,January,465073727208.42,346374868966.76,-118698858241.66,1,5,5,50,D,MTH,2,1.4,2023,2,2023,1,01,31
2023-01-31,51090786,51090807,February,289857266549.48,506447018605.53,216589752056.05,1,6,6,60,D,MTH,2,1.5,2023,2,2023,1,01,31
2023-01-31,51090786,51090814,March,315165487243.69,507799156854.21,192633669610.52,1,7,7,70,D,MTH,2,1.6,2023,2,2023,1,01,31
2023-01-31,51090786,51090819,April,863643681782.76,555428621255.97,-308215060526.79,1,8,8,80,D,MTH,2,1.7,2023,2,2023,1,01,31
2023-01-31,51090786,51090824,May,388988459588.24,455210973269.82,66222513681.58,1,9,9,90,D,MTH,2,1.8,2023,2,2023,1,01,31
2023-01-31,51090786,51090828,June,460756710619.63,549598223836.55,88841513216.92,1,10,10,100,D,MTH,2,1.9,2023,2,2023,1,01,31
2023-01-31,51090786,51090831,July,269330957036.50,480382719639.96,211051762603.46,1,11,11,110,D,MTH,2,1.10,2023,2,2023,1,01,31
2023-01-31,51090786,51090834,August,303721503258.70,523317744208.34,219596240949.64,1,12,12,120,D,MTH,2,1.11,2023,2,2023,1,01,31
2023-01-31,51090786,51090837,September,487723018513.97,917494226189.71,429771207675.74,1,13,13,130,D,MTH,2,1.12,2023,2,2023,1,01,31
2023-01-31,51090786,51090841,Year-to-Date,4896119174202.93,6271605455871.83,1375486281668.90,1,14,14,140,T,SL,2,1.13,2023,2,2023,1,01,31
2023-01-31,null,51090843,FY 2023,null,null,null,1,15,15,150,S,SL,1,2,2023,2,2023,1,01,31
2023-01-31,51090843,51090845,October,318500079859.09,406374243972.26,87874164113.17,1,16,16,160,D,MTH,2,2.1,2023,2,2023,1,01,31
2023-01-31,51090843,51090847,November,252110808982.40,500645689634.98,248534880652.58,1,17,17,170,D,MTH,2,2.2,2023,2,2023,1,01,31
2023-01-31,51090843,51090849,December,454942371659.52,539943108237.40,85000736577.88,1,18,18,180,D,MTH,2,2.3,2023,2,2023,1,01,31
2023-01-31,51090843,51090851,January,447288317962.29,486072089801.51,38783771839.22,1,19,19,190,D,MTH,2,2.4,2023,2,2023,1,01,31
2023-01-31,51090843,51090853,Year-to-Date,1472841578463.30,1933035131646.15,460193553182.85,1,20,20,280,T,SL,2,2.5,2023,2,2023,1,01,31
2022-12-31,null,50913530,FY 2022,null,null,null,1,1,1,10,S,SL,1,1,2023,1,2022,4,12,31
2022-12-31,50913530,50913531,October,283927343217.40,448982710150.65,165055366933.25,1,2,2,20,D,MTH,2,1.1,2023,1,2022,4,12,31
2022-12-31,50913530,50913532,November,281208009810.60,472543054095.56,191335044284.96,1,3,3,30,D,MTH,2,1.2,2023,1,2022,4,12,31
2022-12-31,50913530,50913533,December,486723009373.54,508026138798.77,21303129425.23,1,4,4,40,D,MTH,2,1.3,2023,1,2022,4,12,31
2022-12-31,50913530,50913534,January,465073727208.42,346374868966.76,-118698858241.66,1,5,5,50,D,MTH,2,1.4,2023,1,2022,4,12,31
2022-12-31,50913530,50913535,February,289857266549.48,506447018605.53,216589752056.05,1,6,6,60,D,MTH,2,1.5,2023,1,2022,4,12,31
2022-12-31,50913530,50913536,March,315165487243.69,507799156854.21,192633669610.52,1,7,7,70,D,MTH,2,1.6,2023,1,2022,4,12,31
2022-12-31,50913530,50913537,April,863643681782.76,555428621255.97,-308215060526.79,1,8,8,80,D,MTH,2,1.7,2023,1,2022,4,12,31
2022-12-31,50913530,50913538,May,388988459588.24,455210973269.82,66222513681.58,1,9,9,90,D,MTH,2,1.8,2023,1,2022,4,12,31
2022-12-31,50913530,50913539,June,460756710619.63,549598223836.55,88841513216.92,1,10,10,100,D,MTH,2,1.9,2023,1,2022,4,12,31
2022-12-31,50913530,50913540,July,269330957036.50,480382719639.96,211051762603.46,1,11,11,110,D,MTH,2,1.10,2023,1,2022,4,12,31
2022-12-31,50913530,50913541,August,303721503258.70,523317744208.34,219596240949.64,1,12,12,120,D,MTH,2,1.11,2023,1,2022,4,12,31
2022-12-31,50913530,50913542,September,487723319939.28,917494527615.02,429771207675.74,1,13,13,130,D,MTH,2,1.12,2023,1,2022,4,12,31
2022-12-31,50913530,50913543,Year-to-Date,4896119475628.24,6271605757297.14,1375486281668.90,1,14,14,140,T,SL,2,1.13,2023,1,2022,4,12,31
2022-12-31,null,50913544,FY 2023,null,null,null,1,15,15,150,S,SL,1,2,2023,1,2022,4,12,31
2022-12-31,50913544,50913545,October,318500079859.09,406374243972.26,87874164113.17,1,16,16,160,D,MTH,2,2.1,2023,1,2022,4,12,31
2022-12-31,50913544,50913546,November,252110808982.40,500645689634.98,248534880652.58,1,17,17,170,D,MTH,2,2.2,2023,1,2022,4,12,31
2022-12-31,50913544,50913547,December,454942371659.52,539943108237.40,85000736577.88,1,18,18,180,D,MTH,2,2.3,2023,1,2022,4,12,31
2022-12-31,50913544,50913548,Year-to-Date,1025553260501.01,1446963041844.64,421409781343.63,1,19,19,280,T,SL,2,2.4,2023,1,2022,4,12,31
2022-11-30,null,50760326,FY 2022,null,null,null,1,1,1,10,S,SL,1,1,2023,1,2022,4,11,30
2022-11-30,50760326,50760333,October,283927343217.40,448982710150.65,165055366933.25,1,2,2,20,D,MTH,2,1.1,2023,1,2022,4,11,30
2022-11-30,50760326,50760337,November,281208009810.60,472543054095.56,191335044284.96,1,3,3,30,D,MTH,2,1.2,2023,1,2022,4,11,30
2022-11-30,50760326,50760340,December,486723009373.54,508026138798.77,21303129425.23,1,4,4,40,D,MTH,2,1.3,2023,1,2022,4,11,30
2022-11-30,50760326,50760343,January,465073727208.42,346374868966.76,-118698858241.66,1,5,5,50,D,MTH,2,1.4,2023,1,2022,4,11,30
2022-11-30,50760326,50760346,February,289857266549.48,506447018605.53,216589752056.05,1,6,6,60,D,MTH,2,1.5,2023,1,2022,4,11,30
2022-11-30,50760326,50760348,March,315165487243.69,507799156854.21,192633669610.52,1,7,7,70,D,MTH,2,1.6,2023,1,2022,4,11,30
2022-11-30,50760326,50760353,April,863643681782.76,555428621255.97,-308215060526.79,1,8,8,80,D,MTH,2,1.7,2023,1,2022,4,11,30
2022-11-30,50760326,50760355,May,388988459588.24,455210973269.82,66222513681.58,1,9,9,90,D,MTH,2,1.8,2023,1,2022,4,11,30
2022-11-30,50760326,50760360,June,460756710619.63,549598223836.55,88841513216.92,1,10,10,100,D,MTH,2,1.9,2023,1,2022,4,11,30
2022-11-30,50760326,50760362,July,269330957036.50,480382719639.96,211051762603.46,1,11,11,110,D,MTH,2,1.10,2023,1,2022,4,11,30
2022-11-30,50760326,50760366,August,303721503258.70,523317744208.34,219596240949.64,1,12,12,120,D,MTH,2,1.11,2023,1,2022,4,11,30
2022-11-30,50760326,50760369,September,487722794936.04,917446733760.02,429723938823.98,1,13,13,130,D,MTH,2,1.12,2023,1,2022,4,11,30
2022-11-30,50760326,50760372,Year-to-Date,4896118950625.00,6271557963442.14,1375439012817.14,1,14,14,140,T,SL,2,1.13,2023,1,2022,4,11,30
2022-11-30,null,50760377,FY 2023,null,null,null,1,15,15,150,S,SL,1,2,2023,1,2022,4,11,30
2022-11-30,50760377,50760382,October,318500079859.09,406374243972.26,87874164113.17,1,16,16,160,D,MTH,2,2.1,2023,1,2022,4,11,30
2022-11-30,50760377,50760384,November,252110808982.40,500645689634.98,248534880652.58,1,17,17,170,D,MTH,2,2.2,2023,1,2022,4,11,30
2022-11-30,50760377,50760388,Year-to-Date,570610888841.49,907019933607.24,336409044765.75,1,18,18,280,T,SL,2,2.3,2023,1,2022,4,11,30
2022-10-31,null,50648843,FY 2022,null,null,null,1,1,1,10,S,SL,1,1,2023,1,2022,4,10,31
2022-10-31,50648843,50648844,October,283927343217.40,448982710150.65,165055366933.25,1,2,2,20,D,MTH,2,1.1,2023,1,2022,4,10,31
2022-10-31,50648843,50648845,November,281208009810.60,472543054095.56,191335044284.96,1,3,3,30,D,MTH,2,1.2,2023,1,2022,4,10,31
2022-10-31,50648843,50648846,December,486723009373.54,508026138798.77,21303129425.23,1,4,4,40,D,MTH,2,1.3,2023,1,2022,4,10,31
2022-10-31,50648843,50648847,January,465073727208.42,346374868966.76,-118698858241.66,1,5,5,50,D,MTH,2,1.4,2023,1,2022,4,10,31
2022-10-31,50648843,50648848,February,289857266549.48,506447018605.53,216589752056.05,1,6,6,60,D,MTH,2,1.5,2023,1,2022,4,10,31
2022-10-31,50648843,50648849,March,315165487243.69,507799156854.21,192633669610.52,1,7,7,70,D,MTH,2,1.6,2023,1,2022,4,10,31
2022-10-31,50648843,50648850,April,863643681782.76,555428621255.97,-308215060526.79,1,8,8,80,D,MTH,2,1.7,2023,1,2022,4,10,31
2022-10-31,50648843,50648851,May,388988459588.24,455210973269.82,66222513681.58,1,9,9,90,D,MTH,2,1.8,2023,1,2022,4,10,31
2022-10-31,50648843,50648852,June,460756710619.63,549598223836.55,88841513216.92,1,10,10,100,D,MTH,2,1.9,2023,1,2022,4,10,31
2022-10-31,50648843,50648853,July,269330957036.50,480382719639.96,211051762603.46,1,11,11,110,D,MTH,2,1.10,2023,1,2022,4,10,31
2022-10-31,50648843,50648854,August,303721503258.70,523317744208.34,219596240949.64,1,12,12,120,D,MTH,2,1.11,2023,1,2022,4,10,31
2022-10-31,50648843,50648855,September,487722794936.04,917446733760.02,429723938823.98,1,13,13,130,D,MTH,2,1.12,2023,1,2022,4,10,31
2022-10-31,50648843,50648856,Year-to-Date,4896118950625.00,6271557963442.14,1375439012817.14,1,14,14,140,T,SL,2,1.13,2023,1,2022,4,10,31
2022-10-31,null,50648857,FY 2023,null,null,null,1,15,15,150,S,SL,1,2,2023,1,2022,4,10,31
2022-10-31,50648857,50648858,October,318576407660.87,406374243972.26,87797836311.39,1,16,16,160,D,MTH,2,2.1,2023,1,2022,4,10,31
2022-10-31,50648857,50648859,Year-to-Date,318576407660.87,406374243972.26,87797836311.39,1,17,17,280,T,SL,2,2.2,2023,1,2022,4,10,31
2022-09-30,null,50409971,FY 2021,null,null,null,1,1,1,10,S,SL,1,1,2022,4,2022,3,09,30
2022-09-30,50409971,50409972,October,237697420371.31,521767957544.15,284070537172.84,1,2,2,20,D,MTH,2,1.1,2022,4,2022,3,09,30
2022-09-30,50409971,50409973,November,219552595588.10,364818859117.95,145266263529.85,1,3,3,30,D,MTH,2,1.2,2022,4,2022,3,09,30
2022-09-30,50409971,50409974,December,346119228396.91,489681512833.69,143562284436.78,1,4,4,40,D,MTH,2,1.3,2022,4,2022,3,09,30
2022-09-30,50409971,50409975,January,384650593961.37,547483083428.91,162832489467.54,1,5,5,50,D,MTH,2,1.4,2022,4,2022,3,09,30
2022-09-30,50409971,50409976,February,248314056776.18,559235998224.85,310921941448.67,1,6,6,60,D,MTH,2,1.5,2022,4,2022,3,09,30
2022-09-30,50409971,50409977,March,267614341015.01,927217052172.46,659602711157.45,1,7,7,70,D,MTH,2,1.6,2022,4,2022,3,09,30
2022-09-30,50409971,50409978,April,439186195312.48,664765663442.54,225579468130.06,1,8,8,80,D,MTH,2,1.7,2022,4,2022,3,09,30
2022-09-30,50409971,50409979,May,463744888353.77,595698107673.62,131953219319.85,1,9,9,90,D,MTH,2,1.8,2022,4,2022,3,09,30
2022-09-30,50409971,50409980,June,449198666484.73,623359216746.89,174160550262.16,1,10,10,100,D,MTH,2,1.9,2022,4,2022,3,09,30
2022-09-30,50409971,50409981,July,261999699619.61,564050187963.11,302050488343.50,1,11,11,110,D,MTH,2,1.10,2022,4,2022,3,09,30
2022-09-30,50409971,50409982,August,268378082897.79,439012666705.83,170634583808.04,1,12,12,120,D,MTH,2,1.11,2022,4,2022,3,09,30
2022-09-30,50409971,50409983,September,459523089950.15,524463434183.43,64940344233.28,1,13,13,130,D,MTH,2,1.12,2022,4,2022,3,09,30
2022-09-30,50409971,50409984,Year-to-Date,4045978858727.41,6821553740037.43,2775574881310.02,1,14,14,140,T,SL,2,1.13,2022,4,2022,3,09,30
2022-09-30,null,50409985,FY 2022,null,null,null,1,15,15,150,S,SL,1,2,2022,4,2022,3,09,30
2022-09-30,50409985,50409986,October,283927343217.40,448982710150.65,165055366933.25,1,16,16,160,D,MTH,2,2.1,2022,4,2022,3,09,30
2022-09-30,50409985,50409987,November,281208009810.60,472543054095.56,191335044284.96,1,17,17,170,D,MTH,2,2.2,2022,4,2022,3,09,30
2022-09-30,50409985,50409988,December,486723009373.54,508026138798.77,21303129425.23,1,18,18,180,D,MTH,2,2.3,2022,4,2022,3,09,30
2022-09-30,50409985,50409989,January,465073727208.42,346374868966.76,-118698858241.66,1,19,19,190,D,MTH,2,2.4,2022,4,2022,3,09,30
2022-09-30,50409985,50409990,February,289857266549.48,506447018605.53,216589752056.05,1,20,20,200,D,MTH,2,2.5,2022,4,2022,3,09,30
2022-09-30,50409985,50409991,March,315165487243.69,507799156854.21,192633669610.52,1,21,21,210,D,MTH,2,2.6,2022,4,2022,3,09,30
2022-09-30,50409985,50409992,April,863643681782.76,555428621255.97,-308215060526.79,1,22,22,220,D,MTH,2,2.7,2022,4,2022,3,09,30
2022-09-30,50409985,50409994,May,388988459588.24,455210973269.82,66222513681.58,1,23,23,230,D,MTH,2,2.8,2022,4,2022,3,09,30
2022-09-30,50409985,50409995,June,460756710619.63,549598223836.55,88841513216.92,1,24,24,240,D,MTH,2,2.9,2022,4,2022,3,09,30
2022-09-30,50409985,50409996,July,269330957036.50,480382719639.96,211051762603.46,1,25,25,250,D,MTH,2,2.10,2022,4,2022,3,09,30
2022-09-30,50409985,50409997,August,303721503258.70,523317744208.34,219596240949.64,1,26,26,260,D,MTH,2,2.11,2022,4,2022,3,09,30
2022-09-30,50409985,50409998,September,487722888232.04,917396367193.88,429673478961.84,1,27,27,270,D,MTH,2,2.12,2022,4,2022,3,09,30
2022-09-30,50409985,50409999,Year-to-Date,4896119043921.00,6271507596876.00,1375388552955.00,1,28,28,280,T,SL,2,2.13,2022,4,2022,3,09,30
2022-08-31,null,50168528,FY 2021,null,null,null,1,1,1,10,S,SL,1,1,2022,4,2022,3,08,31
2022-08-31,50168528,50168534,October,237697420371.31,521767957544.15,284070537172.84,1,2,2,20,D,MTH,2,1.1,2022,4,2022,3,08,31
2022-08-31,50168528,50168537,November,219552595588.10,364818859117.95,145266263529.85,1,3,3,30,D,MTH,2,1.2,2022,4,2022,3,08,31
2022-08-31,50168528,50168539,December,346119228396.91,489681512833.69,143562284436.78,1,4,4,40,D,MTH,2,1.3,2022,4,2022,3,08,31
2022-08-31,50168528,50168543,January,384650593961.37,547483083428.91,162832489467.54,1,5,5,50,D,MTH,2,1.4,2022,4,2022,3,08,31
2022-08-31,50168528,50168546,February,248314056776.18,559235998224.85,310921941448.67,1,6,6,60,D,MTH,2,1.5,2022,4,2022,3,08,31
2022-08-31,50168528,50168548,March,267614341015.01,927217052172.46,659602711157.45,1,7,7,70,D,MTH,2,1.6,2022,4,2022,3,08,31
2022-08-31,50168528,50168552,April,439186195312.48,664765663442.54,225579468130.06,1,8,8,80,D,MTH,2,1.7,2022,4,2022,3,08,31
2022-08-31,50168528,50168554,May,463744888353.77,595698107673.62,131953219319.85,1,9,9,90,D,MTH,2,1.8,2022,4,2022,3,08,31
2022-08-31,50168528,50168558,June,449198666484.73,623359216746.89,174160550262.16,1,10,10,100,D,MTH,2,1.9,2022,4,2022,3,08,31
2022-08-31,50168528,50168560,July,261999699619.61,564050187963.11,302050488343.50,1,11,11,110,D,MTH,2,1.10,2022,4,2022,3,08,31
2022-08-31,50168528,50168564,August,268378082897.79,439012666705.83,170634583808.04,1,12,12,120,D,MTH,2,1.11,2022,4,2022,3,08,31
